decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1993,even cowgirls get the blues,screen,computational,"Shit O dear, that's enough to make me asthmatic. The nerve of those twits. What do they know about female odor? Don't interrupt. Here's my concept. My ranch out West? It's a beauty ranch. Oh, it's got a few head of cattle for atmosphere and tax purposes. But it's a beauty ranch, a place where unhappy women -- divorcees and widows, mainly -- can go to lose weight, remove wrinkles, change their hair styles and pretty themselves up for the next disappointment. My ranch is named the Rubber Rose, after the Rubber Rose douche bag, my own invention, and bless its little red bladder, the most popular douche bag in the world. So get this. It's on the migratory flight path of the whooping cranes. The last flock of wild whooping cranes left in existence. Well, these cranes stop off at my little pond -- Siwash Lake, it's called -- twice a year, autumn and spring, and spend a few days each time, resting up, eating, doing whatever whooping cranes do. I've never seen them, understand, but I hear they're magnificent. Very big specimens -- I mean, huge mothers -- and white as snow, to coin a phrase, except for black tips on their wings and tail feathers, and bright red heads. Now, whooping cranes, in case you didn't know it, are noted for their mating dance. It's just the wildest show in nature. It's probably the reason why birdwatching used to be so popular with old maids and deacons. Picture these rare, beautiful, gigantic birds in full dance -- leaping six feet off the mud, arching their backs, flapping their wings, strutting low to the ground. Dears, it's overwhelming. And picture the birds doing their sex dance on TV. Right there on the home screen, creation's most elaborate sex ritual -- yet clean and pure enough to suit the Pope. With lovely Sissy Hankshaw in the foreground. In a white gown, red hood attached, and big feathery sleeves trimmed in black. In a very subdued imitation of the female whooping crane, she dance/walks over to a large nest in which there sits a can of Yoni Yum. And a can of Dew. Off-camera, a string quartet is playing Debussy. A sensuous voice is reading a few poetic lines about courtship and love. Are you starting to get it? Doesn't it make the hair on your neck stand up and applaud? My very goodness gracious! Grandiose, lyrical, erotic and Girl Scout- oriented; you can't top it. I've hired a crew of experts from Walt Disney Studios, the best wildlife cinematographers around. You're my eternal favorite. Princess Grace herself couldn't be better, not even if she had your personality which she doesn't; Anyway, dear, I'm out of photography now and into water colors. Ah how circuitous conversation is! We're back at the beginning. The exact man I've wanted you to meet is my artist the watercolorist.",0.5912223431265868,communication
1990,1997,event horizon,computer,computational,The Event Horizon's computer think's it's 2034.,0.425531914893617,computational
1990,1997,event horizon,radio,communication,"It was the ship's maiden voyage, to test the drive. The Event Horizon moved to safe distance using ion thrusters. They received the go-ahead to activate the gravity drive.  And the ship vanished from all our scopes. No radar contact, no enhanced optical, no radio contact of any kind. They disappeared without a trace.  Until now.",0.7818181818181819,communication
1990,1997,event horizon,data,computational,"It's not bullshit, it's the only conclusion the data supports...",0.75,computational
1990,1997,event horizon,radio,communication,"The antennae array's completely fried, we've got no radio, no laser, no highgain... No one's going to be coming to help us.",0.42276422764227645,communication
1990,1997,event horizon,computer,computational,Not according to the computer.,0.7,computational
2000,2005,fantastic four,machine,computational,"He couldn't generate enough power for the machine to reach critical mass. Yet another mistake for ""Mr. Fantastic.""",0.3684210526315789,computational
2000,2005,fantastic four,machine,computational,To help you. I've run every test known to man. And they all yield the same result: the machine is ready.,0.8365384615384616,computational
2000,2005,fantastic four,machine,computational,"Ben, I've been crunching the numbers on the machine. I think if we can rework the power settings...",0.4444444444444444,computational
2000,2005,fantastic four,machine,computational,The machine works. And Vic's gone Mister Hyde on us --,0.07407407407407407,computational
2000,2005,fantastic four,data,computational,"He was going to take away all my data, equipment --",0.6470588235294118,computational
2000,2005,fantastic four,machine,computational,"If we can build a machine to re-create the storm, we can reverse the polarity --",0.225,computational
2000,2005,fantastic four,machine,computational,But I'm not done with the machine --,0.7222222222222222,computational
2000,2005,fantastic four,data,computational,"He's working round the clock. But the data needs to be tested, analyzed before --",0.4691358024691358,computational
1980,1982,fast times at ridgemont high,television,communication,"Well, for one, I read. I don't watch as much television as you. I'm trying to feel things more. I'm learning a lot about people.",0.3515625,communication
1980,1982,fast times at ridgemont high,television,communication,"Will you just relax, mon? He's not gonna kill us. My father is a television repairman. He's got all kinds of tools. I can fix-this car.",0.48148148148148145,communication
1980,1982,fast times at ridgemont high,tv,communication,Romance in Ridgemont? We don't even get cable TV.,0.9387755102040817,communication
1980,1982,fast times at ridgemont high,phone,communication,How about your phone number?,0.5357142857142857,communication
1980,1982,fast times at ridgemont high,phone,communication,My other question is... can-I-have your-phone-number-so-I-can-ask-you out-sometime?,0.4819277108433735,communication
1990,1998,fear and loathing in las vegas,television,communication,IN VIETNAM! ON THE GODDAMN TELEVISION!,0.7105263157894737,communication
1990,1998,fear and loathing in las vegas,radio,communication,Fuck the car. They should make these things with a goddamn FM radio.,0.9117647058823529,communication
1990,1998,fear and loathing in las vegas,phone,communication,"She really flipped over you. The only way I could get rid of her was by saying you were taking me out to the desert for a showdown -- that you wanted me out of the way so you could have her all to yourself.  I guess she figures you won. That phone message wasn't for me, was it?",0.8705035971223022,communication
1990,1998,fear and loathing in las vegas,radio,communication,"Back the tape up. I need it again! Let it roll! Just as high as the fucker can go! And when it comes to that fantastic note where the rabbit bites its own head off, I want you to THROW THAT FUCKING RADIO INTO THE TUB WITH ME!",0.88,communication
1990,1998,fear and loathing in las vegas,radio,communication,I want that fucking radio!,0.7692307692307693,communication
1990,1998,fear and loathing in las vegas,radio,communication,"Of course, I'm your attorney, I'll give you all the time you need, at my normal rates: $45 an hour -- but you'll be wanting a cushion, so, why don't you just lay one of those $100 bills down there beside the radio, and fuck off?",0.9122807017543859,communication
1990,1998,fear and loathing in las vegas,phone,communication,"One phone call every day. Just tell us what you've seen. Don't worry if it doesn't add up, that's our problem.",0.03636363636363636,communication
1980,1982,frances,screen,computational,But I'm the one up there on the screen.,0.8205128205128205,computational
2000,2009,friday the 13th,phone,communication,It's dead. Try the pay phone.,0.7931034482758621,communication
2000,2009,friday the 13th,phone,communication,"Ha! You wily oriental! The phone was ""Mr. Watson, come in here, I need you."" ""What hath God wrought"" was the telegraph.",0.226890756302521,communication
2000,2009,friday the 13th,telephone,communication,That was the telephone.,0.5652173913043478,communication
1990,1996,from dusk till dawn,tv,communication,"Other places have beds, they also have cable TV, a gym, room service...",0.6338028169014085,communication
1990,1996,from dusk till dawn,machine,computational,"Dad, when I called the machine to check our messages there was one from Bethel Baptist. Mr. Franklin said he wouldn't permanently replace you until we came back. He said when we come home, if you still feel the same way --",0.1036036036036036,computational
1990,1996,from dusk till dawn,television,communication,"-- see this, television!",0.5416666666666666,communication
1990,1996,from dusk till dawn,radio,communication,"I heard it on the radio. We gotta get our asses into Mexico tonight. Carlos is gonna meet us tomorrow morning at a rendezvous on the other side, then Carlos and his boys will escort us to El Ray and --",0.08955223880597014,communication
1990,1996,from dusk till dawn,tv,communication,"Yeah, I saw the border. Through binoculars from on top of a high building. That's about as close as I risked getting. What's the TV say?",0.9485294117647058,communication
1990,1997,g.i. jane,phone,communication,"It's hard to find time to sleep, Royce.  Much less keep up with my phone life.",0.8589743589743589,communication
1990,1997,g.i. jane,radio,communication,"Managed to activate the ELB.  If you just radio base and let them know, they'll fix on that.  Oh, and make sure they send a helo with a winch -- door's blocked by a reef.  Over.",0.23728813559322035,communication
1990,1997,g.i. jane,radio,communication,"All right, fire-and-evade maneuvers. Drop everything but weapons and the PRC radio -- we're gonna be high speed, low drag all the way to the link-up site.  Ready?",0.47530864197530864,communication
1990,1998,godzilla,computer,computational,The network is on an intranet. It's a direct feed into our computer system.,0.7866666666666666,computational
1990,1998,godzilla,network,computational,The network is on an intranet. It's a direct feed into our computer system.,0.7866666666666666,computational
1990,1998,godzilla,network,computational,Our network covers the Ranger games.,0.1111111111111111,computational
1990,1998,godzilla,phone,communication,"You just left me without a phone call, a letter, nothing. All this time. Yeah, I guess I'm still a little mad.",0.24545454545454545,communication
1990,1999,galaxy quest,computer,computational,Shit! I'm doing it! I'm repeating the damn computer!,0.8269230769230769,computational
1990,1999,galaxy quest,online,computational,"We'd better get everybody online.  And Kyle, Stop downloading porn.  Your frame rate is unacceptable.",0.25742574257425743,computational
1990,1999,galaxy quest,internet,computational,"It's been the subject of an extremely heated debate on the internet for years. Many believe that is a matter collapser, a bomb capable of destroying all matter in the universe in a chain reaction lasting 13 seconds.",0.2744186046511628,computational
1990,1999,galaxy quest,machine,computational,"Commander, do you have a camera?  I'd die to see this in person... All they showed on T,V was a machine here, and a wall here... I don't know why they didn't show the whole thing.",0.5363128491620112,computational
1990,1999,galaxy quest,tv,communication,"... But I want you to know that I am not a complete braincase, okay? I understand completely that It's just a TV show. There is no ship, there is no Beryllium Sphere, no diagital conveyor... I mean, obviously it's all just a-",0.4888888888888889,communication
1990,1999,galaxy quest,television,communication,"It's a television show. Okay? That's all. It's just a bunch of fake sets, and wooden props, do you understand?",0.06363636363636363,communication
1990,1999,galaxy quest,online,computational,"Commander, as I was saying... In ""The Quasar Dilemma"", you used the auxiliary of deck b for Gamma override. But online blueprints indicate deck b is independent of the guidance matrix, so we were wondering where the error lies?",0.4933920704845815,computational
1990,1999,galaxy quest,computer,computational,"Computer, what about our engines? Why don't we have power?",0.0,computational
1990,1999,galaxy quest,computer,computational,"I just can't believe it. Any of it!  Look at this room!.. They designed it based on the Tuaran Pleasure ship from ""historical document"" thirty seven.  Oh and wait, wait, listen to this!  Computer?",0.9540816326530612,computational
1990,1999,galaxy quest,digital,computational,The digital conveyer?  You mean I'm going to get diced into cubes and sorted up there in a thousand pieces?,0.037383177570093455,computational
1990,1999,galaxy quest,digital,computational,Of course... We'll just zap him up with the digital conveyor!,0.7213114754098361,computational
1990,1999,galaxy quest,digital,computational,...The digital conveyor.,0.2916666666666667,computational
1990,1999,galaxy quest,device,computational,The lost footage. At the convention. The mysterious device in our last episo--historical document.,0.5306122448979592,computational
1990,1999,galaxy quest,digital,computational,"Jason, we're going to use the digital conveyer to get you out of there.",0.4225352112676056,computational
1990,1999,galaxy quest,signal,communication,"All right... here's the plan:  First, Fred, we need a diversion to clear those things out of the compound, then Gwen, Alex, Fred and I go down to get the sphere.  Any of those things come back, give a signal. Guy, you set up a perimeter.",0.8481012658227848,communication
1990,1999,galaxy quest,computer,computational,"Computer, do we have a replacement Beryllium sphere onboard?",0.0,computational
1990,1999,galaxy quest,computer,computational,"Computer, can it be repaired?",0.0,computational
1990,1999,galaxy quest,computer,computational,On the show I talk to the computer and repeat what it says. So that's what they built.,0.3023255813953488,computational
1990,1999,galaxy quest,computer,computational,Let me try.  Computer?  Computer?...,0.3611111111111111,computational
1990,1999,galaxy quest,device,computational,"Then tell me one thing... What does it do, the device? The Omega 13.",0.6911764705882353,computational
1990,1999,galaxy quest,device,computational,Deliver the device now or I will destroy your ship.,0.23529411764705882,computational
1990,1999,galaxy quest,digital,computational,Sections of rooms made of plywood. Our Beryllium Sphere was painted wire and plaster. The digital conveyor was Christmas lights... Decorations.  It's all a fake.  I'm not him...  I'm a nothing. A nobody.,0.4433497536945813,computational
1990,1999,galaxy quest,device,computational,Then how did he find out about the device?,0.8333333333333334,computational
1990,1999,galaxy quest,signal,communication,"Wherever a distress signal sounds among the stars, we'll be there, this fine ship, this fine crew. Never give up, never surrender!",0.15384615384615385,communication
1990,1999,galaxy quest,signal,communication,"I'm trying Commander... Everything's a blur, but as long as I stay locked to that vox signal...",0.9052631578947369,communication
1990,1999,galaxy quest,signal,communication,What kind of signal?,0.65,communication
1990,1999,galaxy quest,signal,communication,"All right, Gwen, Alex, Fred, follow me.  Guy, set up the perimeter. Tommy, you keep a lookout, make a signal if they come back.",0.8031496062992126,communication
1990,1999,galaxy quest,device,computational,"Well, it's... This was a device we...  discovered on an alien planet.  We don't know what it does either.",0.23809523809523808,computational
1990,1995,get shorty,screen,computational,"That's half a movie, with holes in it. Maybe forty minutes of screen time. You don't even have a girl, a female lead, and on top of that, there's no one to sympathize with, you don't have a good guy.",0.31155778894472363,computational
1990,1995,get shorty,tv,communication,"I produce feature motion pictures, no TV. You mentioned Grotesque, that happened to be Grotesque Part II that Karen Flores was in. She starred in all three of my Slime Creatures releases you might have seen.",0.18357487922705315,communication
1990,1995,get shorty,machine,computational,"They don't want to deposit yours and have it bounce. That annoys them. So your dear friend Dick Allen's been calling, leaving messages on your machine, but you never get back to him. I happen to be in Vegas on another matter, and Dick asks me as a favor would I look you up. I follow you over here, see you in the window with this woman, looks a lot like that actress Karen Flores, was in Grotesque, except she's not blond anymore...",0.3302540415704388,computational
1990,1995,get shorty,phone,communication,I know who he works for. Where's your phone.,0.8636363636363636,communication
1990,1995,get shorty,tv,communication,"He's doing the same thing you did to him, playing Letterman on TV.",0.9545454545454546,communication
1990,1995,get shorty,phone,communication,Definitely not Martin. Movie stars never pick up the check. They have no idea what things cost. Most of them don't know their zip code and a lot don't even know their own phone number.,0.9293478260869565,communication
1990,1995,get shorty,tv,communication,"Tomorrow, I see on the TV weather, it's gonna be nice and warm. You won't need the coat.",0.26136363636363635,communication
1990,1995,get shorty,tv,communication,"Yeah, well I turned off the set. I used the remote control thing and laid it on the floor. You know what could've happened? The dog came in and stepped on it, turned the TV back on.",0.9392265193370166,communication
1990,1995,get shorty,tv,communication,"When I came upstairs, you stayed to finish your drink. I told you to turn off the TV when you were through.  Come to think of it, I also told you you could sleep in the maid's room.",0.4530386740331492,communication
2000,2002,ghost ship,radio,communication,"Arctic Warrior, Arctic Warrior, Arctic Warrior. This is United States Coastguard Station North Island. Your radio check is affirmative. Over.",0.7659574468085106,communication
2000,2002,ghost ship,radio,communication,"I didn't touch the fucking radio!  Ever occur to you there's somebody else on that boat, skipper?",0.27835051546391754,communication
2000,2002,ghost ship,radio,communication,I didn't touch the fucking radio.,0.8181818181818182,communication
2000,2002,ghost ship,radio,communication,"Take it easy, willya? What about the radio?!",0.8409090909090909,communication
2000,2002,ghost ship,radio,communication,"The radio. Oh, yeah, the radio.",0.12903225806451613,communication
2000,2002,ghost ship,radio,communication,The radio!,0.4,communication
2000,2002,ghost ship,radio,communication,She take a radio?,0.6470588235294118,communication
2000,2002,ghost ship,radio,communication,He's not on deck and I can't raise him on the radio.,0.8846153846153846,communication
2000,2002,ghost ship,radio,communication,The ah... the radio's out.,0.5384615384615384,communication
2000,2002,ghost ship,signal,communication,"I'll call us in. Dodge, see how many signal flares you can scrounge up.  Keep an eye on him.",0.40217391304347827,communication
2000,2002,ghost ship,radio,communication,Just before I heard him yell there was somebody on the radio.,0.9016393442622951,communication
2000,2002,ghost ship,radio,communication,I been watching it for close to an hour and it hasn't moved. I can't raise it on the radio either. Makes me think it might be in trouble.,0.6204379562043796,communication
2000,2001,ghost world,computer,computational,She understands what you're going through and she really wants to help you. She says that job at Computer Station is still available if you want it.,0.6554054054054054,computational
2000,2001,ghost world,computer,computational,"Well, Maxine thinks she can get you a sales job at Computer Station. Normally you have to have references and at least two years of experience, but she thinks she can convince them.",0.281767955801105,computational
2000,2001,ghost world,phone,communication,Oh -- please - don't let me interrupt finish your phone call.,0.819672131147541,communication
2000,2001,ghost world,radio,communication,"Was it Bosnia? I forget...  It's so sad, the tragedy of an entire country eloquently captured in the face of one little boy.  A Soul/Funk song starts up on the radio that catches her attention. She goes over and turns it up.",0.7142857142857143,communication
2000,2001,ghost world,phone,communication,"Oh I love to cook. I guess most women wouldn't invite a man over on the first date, but I believe you should trust your instincts. When I talked to you on the phone you just seemed so... I don't know... harmless. Ready for ice cream?",0.6824034334763949,communication
2000,2001,ghost world,machine,computational,"Shh, it's his answering machine...  We hear the indistinct traces of a musical message followed by a faint BEEP.",0.21428571428571427,computational
2000,2001,ghost world,machine,computational,Let the machine get it. I have no desire to talk to anyone who would be calling me...,0.09411764705882353,computational
2000,2001,ghost world,data,computational,"C'mon Seymour, I'm trying to collect data here! Don't you want me to find you your perfect dream girl?",0.3627450980392157,computational
2000,2001,ghost world,phone,communication,Did you remember to pay the phone bill?,0.717948717948718,communication
1990,1996,the ghost and the darkness,device,computational,Meant to ask you- the railroad car trap. Your idea?  Excellent notion- I used the same device myself once.,0.8207547169811321,computational
1980,1989,ghostbusters ii,telephone,communication,This is my address and telephone number. Will you call me?,0.39655172413793105,communication
1980,1989,ghostbusters ii,machine,computational,"Brings back a lot of sweet memories, doesn't it?  There's our old cash machine.  And the dry cleaners we used to go to.  And the old video store.  We really had some good times, didn't we?",0.3776595744680851,computational
1980,1989,ghostbusters ii,device,computational,"I received this information from an alien.  I was at the Paramus Holiday Inn, I was having a drink in the bar when he approached me and started talking.  Then he must have used some sort of ray or a mind control device because he made me follow him to his room and that's where he told me about the end of the world.",0.6708860759493671,computational
1980,1989,ghostbusters ii,television,communication,Pleasure to meet you.  I've seen you on television.,0.7843137254901961,communication
1980,1989,ghostbusters ii,signal,communication,"Now if you don't want to be the --  -- fifth person ever to die in meta-shock from a planar rift, I suggest you get down behind that desk and don't move until we give you the signal ""Stabilize -- All Clear.""",0.8454106280193237,communication
1980,1986,ghostbusters,tv,communication,You know you shouldn't leave your TV on so loud when you go out.  That creep down the hall phoned the manager.,0.3090909090909091,communication
1980,1986,ghostbusters,data,computational,"I'm worried, Ray.  It's getting crowded in there.  And all my recent data points to something big on the bottom.",0.6160714285714286,computational
2000,2000,gladiator,device,computational,AGH!  Please!  He's having a secret device constructed for the circus. The brass craftsmen are working overtime.,0.32142857142857145,computational
1960,1967,the graduate,phone,communication,Could I make one phone call first?,0.5,communication
1960,1967,the graduate,phone,communication,"Look -- I'll give you ten dollars for a dime -- I'll give you twenty -- for God's sake, will you let me use that phone?",0.9495798319327731,communication
1960,1967,the graduate,phone,communication,Mr. McCleery -- do you have some change? I need to use the phone?,0.9076923076923077,communication
1930,1932,grand hotel,telephone,communication,"Now listen to me. The others are getting suspicious of you. I was on the telephone to Amsterdam today, they think you're scared.",0.5703125,communication
1930,1932,grand hotel,machine,computational,"Oh -- I was ambitious then -- ambition was in my blood -- no rest, no stopping. We were drilled like little soldiers -- We danced in the school of the Imperial Ballet, in St. Petersburg. I was little and slim but hard as diamond -- a duty machine -- No rest, no stopping. And then -- I became famous and whoever is famous is alone... But why should I be telling you this? Last night I did not know you at all -- who are you, really? -- I do not even know your name.",0.513978494623656,computational
1930,1932,grand hotel,phone,communication,All you have to do is phone for it.,0.6285714285714286,communication
1990,1990,the grifters,computer,computational,Come take a look. An entire-suite of main-frame computer.,0.8421052631578947,computational
1990,1990,the grifters,computer,computational,"Every once in a while, a major change comes through. We have seven seconds to take advantage, put our buy order, our sell order, into the computer in New York before the Tokyo data comes in.",0.7263157894736842,computational
1990,1990,the grifters,data,computational,"Every once in a while, a major change comes through. We have seven seconds to take advantage, put our buy order, our sell order, into the computer in New York before the Tokyo data comes in.",0.7263157894736842,computational
1990,1990,the grifters,computer,computational,"One of those computer geniuses, isn't it?",0.3170731707317073,computational
1990,1998,halloween h20: 20 years later,phone,communication,They said on the phone you were assigned to the Meyers case.,0.2833333333333333,communication
1990,1995,halloween: the curse of michael myers,tv,communication,You've been watching too much TV.,0.9090909090909091,communication
1990,1995,halloween: the curse of michael myers,radio,communication,It was her voice.  On the radio.  It was Jamie.  Calling for me.,0.40625,communication
1970,1971,"happy birthday, wanda june",television,communication,"More nerve than the doctor, I must admit.  He hasn't been home for two days.  Has he suddenly lost interest in sleep and color television--and the violin?",0.8246753246753247,communication
1970,1971,"happy birthday, wanda june",phone,communication,A telegram--a phone call might have helped.,0.32558139534883723,communication
1970,1971,"happy birthday, wanda june",computer,computational,"Chinese maniacs and Russian maniacs and American maniacs and French maniacs and British maniacs have turned this lovely, moist, nourishing blue-green ball into a doomsday device.  Let a radar set and a computer mistake a hawk or a meteor for a missile, and that's the end of mankind.",0.7137809187279152,computational
1970,1971,"happy birthday, wanda june",device,computational,"Chinese maniacs and Russian maniacs and American maniacs and French maniacs and British maniacs have turned this lovely, moist, nourishing blue-green ball into a doomsday device.  Let a radar set and a computer mistake a hawk or a meteor for a missile, and that's the end of mankind.",0.7137809187279152,computational
1970,1979,hardcore,tv,communication,Big threat. TV would ream you.,0.4,communication
1970,1979,hardcore,tv,communication,"I don't blame you, Niki. Really I don't. It's this culture, where everything's based on sex, sold on sex...  ...magazines, music, TV. It's destroying everything. Buy this 'cause of sex, use this 'cause of sex. Kids think it's normal. They think they're supposed to talk dirty, wear scanty clothes...",0.43478260869565216,communication
1970,1979,hardcore,tv,communication,I don't see why I must justify myself to you. I don't care about the things you do. I don't care what's happening in New York or Los Angeles. I don't care about movies or TV. I don't care who's on Johnny Carson.,0.8104265402843602,communication
1970,1971,harold and maude,tv,communication,"Oh, <u>yes</u>? Well, that's all right. I've got a brother who's a real cut-up, too. I'll never forget the time we had this old TV set with no parts in it. Well, Tommy stuck his head behind it and started giving a newscast before the whole family. We were all hysterical. And here's little Tommy pretending to be Walter Cronkite.",0.3890577507598784,communication
1970,1971,harold and maude,computer,computational,"Yes, that's good planning. Tell me, are you a regular, Candy, in this computer club?",0.8333333333333334,computational
1970,1971,harold and maude,device,computational,Scared? Swimming underwater with that oxygen device of yours. I was petrified.,0.5769230769230769,computational
1970,1971,harold and maude,machine,computational,"Oh, it's only a machine, Harold. It's not as if it were <u>alive</u>, like a horse or a camel. We may live in a machine age, but I simply can't treat them as equals.  Of course, the age has its advantages.",0.07804878048780488,computational
1970,1971,harold and maude,phone,communication,"Harold, please! I'm on the phone.",0.8181818181818182,communication
1970,1971,harold and maude,radio,communication,"Well, thank you. Eh, officer, you might turn off the radio. Saves the battery.",0.6794871794871795,communication
2000,2004,hellboy,tv,communication,I thought you liked being on TV.,0.90625,communication
2000,2004,hellboy,tv,communication,It is. You got yourself on TV again.,0.75,communication
1980,1987,hellraiser,phone,communication,We'll get you a phone as long as you promise to stay put.,0.2807017543859649,communication
1980,1987,hellraiser,telephone,communication,First things first. You can have a telephone when we've talked. Do you know who did this to you?,0.3645833333333333,communication
2000,2000,high fidelity,screen,computational,"To me, it would mean that you're a liar.  You saw it twice.  Once with Laura -- oops -- once with me and Dick.  We had that conversation about the possibilities of the guy making ammo off-screen in the Fourteenth Century.",0.8506787330316742,computational
2000,2000,high fidelity,computer,computational,"Shut up. ""Let's Get It On,"" Marvin Gaye, from Let's Get It On. ""Airbag,"" Radiohead, from OK Computer.",0.9108910891089109,computational
2000,2000,high fidelity,television,communication,I have a television.,0.45,communication
2000,2000,high fidelity,television,communication,That is perverse.  Do not tell anyone you don't own fucking Blonde on Blonde.  What about Television?,0.8910891089108911,communication
2000,2000,high fidelity,phone,communication,"Yeah, I'm fine.  I'm off the phone.",0.8285714285714286,communication
2000,2000,high fidelity,phone,communication,"We are not talking jokey understatement here, Rob.  We're talking actionable harassment.  Ten phone calls a night, hanging around outside my house...",0.6308724832214765,communication
2000,2000,high fidelity,phone,communication,"You kind of have to start with Elvis Costello, but where? ""Motel Matches?"" ""I Want You?"" ""I Hope You're Happy Now?"" ""Green Shirt?"" His records should be sealed in cases that say ""in case of vicious betrayal, smash glass."" ""Where Did You Sleep Last Night,"" sure, but by Robert Johnson or by Nirvana?  Maybe a Liz Phair track.  There are a couple to get angry at instead of being angry with. Some devil's advocate stuff.  The Silver Jews could be good when you're ready to start putting it all behind you...  But I think we're getting ahead of ourselves there.  Ah.  Dylan. Bob fucking Dylan.  Now Bob Dylan would --The phone rings.  He pulls off his headphones and picks it up but says nothing.",0.8917748917748918,communication
2000,2000,high fidelity,tv,communication,I'm going to drink this bottle of wine watch TV and go to bed.  Then tomorrow I'll get up and go to work.,0.42857142857142855,communication
1940,1940,his girl friday,phone,communication,"Certified and everything. Got it right here in my wallet... What? No, he's not here -- I'm in a phone booth.",0.8888888888888888,communication
1940,1940,his girl friday,phone,communication,Thanks. I'll phone Hildy right away to get that story.,0.24074074074074073,communication
1940,1940,his girl friday,phone,communication,We're going to take him over to my private office.  Where's our phone?,0.9142857142857143,communication
1940,1940,his girl friday,radio,communication,"Attagirl! Why, they'll be naming streets after you -- Hildy Johnson Street! There'll be statues of you in the parks, Hildy. The radio'll be after you -- the movies!  By tomorrow morning I'll betcha there's a Hildy Johnson cigar! I can see the billboards now. Light up with Hildy Johnson!",0.445993031358885,communication
1940,1940,his girl friday,phone,communication,"You keep out of this. Bruce, suppose you examine Mr. Burns in his office. I'll get my bag and go over to the Press Room in the Criminal Courts Building. You phone me as soon as Mr. Burns has given you his check. Then I'll go get the interview and you phone Mother that we're taking the six o'clock train.  And no tricks, Walter!",0.47865853658536583,communication
1940,1940,his girl friday,phone,communication,He's on my phone. He just called me.,0.3055555555555556,communication
1940,1940,his girl friday,phone,communication,Hold the phone!,0.6,communication
1940,1940,his girl friday,phone,communication,"Phone for you, Hildy.",0.0,communication
1940,1940,his girl friday,phone,communication,You're not going to phone anybody where I am.,0.4444444444444444,communication
1940,1940,his girl friday,phone,communication,You can't get him on the phone. He's out duckshooting now.,0.43103448275862066,communication
1940,1940,his girl friday,phone,communication,Get the Governor on the phone!,0.8,communication
2000,2003,house of 1000 corpses,tv,communication,I just pictured the tire sitting in a chair watching TV.,0.9464285714285714,communication
2000,2003,house of 1000 corpses,radio,communication,Turn that fucking radio off!,0.6428571428571429,communication
2000,2003,house of 1000 corpses,phone,communication,"Huh? Oh, hi. You really don't have a phone?",0.8604651162790697,communication
2000,2003,house of 1000 corpses,phone,communication,Can't Tiny drive us to a phone?,0.8064516129032258,communication
2000,2003,house of 1000 corpses,phone,communication,"Excuse me, may I please use your phone?",0.8461538461538461,communication
2000,2003,house of 1000 corpses,radio,communication,Wait... quiet. Turn off the radio.,0.8235294117647058,communication
2000,2003,house of 1000 corpses,tv,communication,"Oh, you mean on TV.",0.8421052631578947,communication
2000,2003,house of 1000 corpses,phone,communication,"Hey, maybe the guy with the tow truck could drive us to a phone.",0.90625,communication
2000,2003,house of 1000 corpses,tv,communication,"No, I can't say that I ever seen 'em before...  ...he looks familiar, is he on TV?",0.9634146341463414,communication
2000,2001,human nature,screen,computational,That goddamn Neanderthal? I'm the one who gave him the idea for the combination bug spray-sun screen! Did you know that?!,0.7768595041322314,computational
1960,1961,the hustler,machine,computational,"It's a machine gun. This guy told me when I came to the big city I'd have to have a machine gun, so I bought one.  Where do you get the money? To pay for all this? I mean the liquor, and the groceries, and the rent?",0.03255813953488372,computational
1950,1953,invaders from mars,telephone,communication,That's Ed.  Ed works with the Bell Telephone switching division.,0.546875,communication
1950,1953,invaders from mars,phone,communication,Stay here.  I'm going to make a phone call.,0.7441860465116279,communication
1950,1953,invaders from mars,phone,communication,Jimmy's father is on the phone.  I wonder if you'd take the call.,0.38461538461538464,communication
1990,1996,independence day,signal,communication,"If anything goes wrong I'll have to think quickly, adjust the signal, who knows?",0.775,communication
1990,1996,independence day,signal,communication,I've worked with embedded loading. They're communicating with a hidden signal. They're going to attack...,0.6761904761904762,communication
1990,1996,independence day,signal,communication,That signal. It's a countdown.,0.16666666666666666,communication
1990,1996,independence day,signal,communication,Remember I told you that the signal hidden within our satellite signal is slowly recycling down to extinction.,0.2636363636363636,communication
1990,1996,independence day,signal,communication,"Strange thing is, if my calculations are right it'll be gone in approximately seven hours anyway. The signal reduces itself every time it recycles. Eventually it will disappear. Are you listening?",0.5204081632653061,communication
1990,1996,independence day,signal,communication,I've got a lock on the signal pattern. We can filter it out.,0.38333333333333336,communication
1990,1996,independence day,signal,communication,"Yes, because the analog signal has a definite sequential digital patterns embedded within it. When I find the exact binary sequence and I apply a phase reversed signal to that calculated spectra analyzer I built you last Christmas, we should be able to block out the overlay completely...",0.08333333333333333,communication
1990,1996,independence day,digital,computational,"Yes, because the analog signal has a definite sequential digital patterns embedded within it. When I find the exact binary sequence and I apply a phase reversed signal to that calculated spectra analyzer I built you last Christmas, we should be able to block out the overlay completely...",0.08333333333333333,communication
1990,1996,independence day,signal,communication,No. The good news is I found the problem and it's not our equipment. There's some weird signal embedded within the satellite feed.,0.676923076923077,communication
1990,1996,independence day,signal,communication,Yes. I can use he signal to triangulate her exact position in the White House.,0.23076923076923078,communication
